Date,Label,HasPhishyKeywords,NumRecipients,GlobalURLRank,LocalURLFreq,RecipientLikelihood
2000-11-29 09:56:00,0,0,1,10000000,0,0.0
2000-11-29 09:57:00,0,0,20,10000000,1,0.0
2000-11-29 10:18:00,0,0,21,10000000,0,0.5238095238095238
2000-11-29 10:31:00,0,0,1,10000000,5,1.0
2000-11-29 13:25:00,0,0,9,10000000,0,1.0
2000-11-29 22:36:00,0,0,1,10000000,10,1.0
2000-11-30 00:08:00,0,0,3,10000000,0,0.5
2000-11-30 00:25:00,0,0,1,59569,0,0.0
2000-11-30 01:16:00,0,0,3,10000000,0,0.0
2000-11-30 01:33:00,0,0,9,209555,4,1.0
2000-11-30 01:33:00,0,0,1,42284,7,1.0
2000-11-30 01:34:00,0,0,1,42284,7,0.0
2000-11-30 01:48:00,0,0,104,10000000,8,0.8365384615384616
2000-11-30 01:51:00,0,0,1,10000000,5,1.0
2000-11-30 02:04:00,0,0,9,17948,1,1.0
2000-11-30 02:08:00,0,0,1,145,3,0.0
2000-11-30 03:16:00,0,0,2,10000000,0,1.0
2000-11-30 03:34:00,0,0,27,42284,10,0.7037037037037037
2000-11-30 03:50:00,0,0,1,10000000,6,1.0
2000-11-30 04:23:00,0,0,1,10000000,1,1.0
2000-11-30 04:26:00,0,0,1,10000000,1,0.0
2000-11-30 04:35:00,0,0,1,10000000,3,0.0
2000-11-30 04:46:00,0,0,22,582938,0,0.0
2000-11-30 04:57:00,0,0,20,10000000,2,0.95
2000-11-30 05:25:00,0,0,9,10000000,1,0.6923076923076923
2000-11-30 05:27:00,0,0,1,10000000,1,0.0
2000-11-30 07:04:00,0,1,1,10000000,1,0.0
2000-11-30 08:10:00,0,0,19,10000000,0,1.0
2000-11-30 09:11:00,0,0,1,10000000,9,0.0
2000-11-30 09:48:00,0,0,112,806344,0,0.9487179487179487
2000-11-30 09:48:00,0,0,2,10000000,0,0.0
2000-11-30 10:06:00,0,0,12,104011,1,0.6923076923076923
2000-11-30 10:16:00,0,0,14,10000000,0,0.8
2000-11-30 10:25:00,0,0,7,10000000,8,0.42857142857142855
2000-11-30 23:51:00,0,0,1,10000000,9,0.0
2000-11-30 23:56:00,0,0,1,10000000,9,0.0
2000-11-30 23:57:00,0,0,1,10000000,9,0.0
2000-11-30 23:58:00,0,0,1,10000000,9,0.0
2000-12-01 00:00:00,0,0,1,10000000,2,1.0
2000-12-01 00:01:00,0,0,1,10000000,10,1.0
2000-12-01 00:15:00,0,0,3,10000000,10,0.3333333333333333
2000-12-01 01:21:00,0,0,1,42284,8,0.0
2000-12-01 01:23:00,0,0,3,10000000,0,0.3333333333333333
2000-12-01 01:27:00,0,0,1,10000000,10,1.0
2000-12-01 01:29:00,0,0,1,10000000,2,1.0
2000-12-01 01:39:00,0,0,1,10000000,2,1.0
2000-12-01 02:01:00,0,0,1,10000000,10,1.0
2000-12-01 02:25:00,0,0,14,10000000,9,0.5
2000-12-01 02:36:00,0,0,9,10000000,0,1.0
2000-12-01 04:56:00,0,0,1,10000000,0,1.0
2000-12-01 05:38:00,0,0,1,10000000,0,1.0
2000-12-01 05:51:00,0,0,1,10000000,4,0.0
2000-12-01 06:09:00,0,0,2,489318,0,0.0
2000-12-01 06:43:00,0,0,1,10000000,7,0.0
2000-12-01 07:02:00,0,1,1,10000000,0,0.0
2000-12-01 07:10:00,0,0,8,806344,1,0.0
2000-12-01 07:19:00,0,0,1,10000000,0,0.0
2000-12-01 07:19:00,0,0,1,10000000,0,0.0
2000-12-01 07:20:00,0,0,5,579992,2,0.0
2000-12-01 07:24:00,0,0,8,10000000,0,0.0
2000-12-01 07:42:00,0,0,10,10000000,3,0.3684210526315789
2000-12-01 07:44:00,0,0,10,10000000,9,0.6666666666666666
2000-12-01 07:47:00,0,0,1,42284,8,0.0
2000-12-01 09:00:00,0,0,1,40106,1,1.0
2000-12-01 09:11:00,0,0,1,10000000,2,1.0
2000-12-01 09:34:00,0,0,11,10000000,0,0.0
2000-12-01 10:31:00,0,0,1,10000000,9,1.0
2000-12-01 10:40:00,0,0,1,10000000,7,1.0
2000-12-01 14:03:46,1,0,500,10000000,0,0.20336943441636582
2000-12-02 07:06:00,0,0,1,10000000,2,1.0
2000-12-02 11:45:00,0,0,1,218016,2,0.0
2000-12-02 12:42:38,1,0,500,10000000,0,0.21951219512195122
2000-12-03 11:02:57,1,1,300,10000000,0,0.1379800853485064
2000-12-03 22:25:00,0,0,1,10000000,11,1.0
2000-12-03 22:27:00,0,0,1,10000000,11,1.0
2000-12-03 23:57:00,0,0,3,10000000,1,0.0
2000-12-04 00:04:00,0,0,44,10000000,2,0.9545454545454546
2000-12-04 00:12:00,0,0,1,10000000,0,0.0
2000-12-04 00:24:00,0,0,1,10000000,0,0.0
2000-12-04 00:59:00,0,0,2,10000000,1,0.0
2000-12-04 00:59:00,0,0,1,10000000,1,0.0
2000-12-04 01:01:00,0,0,1,10000000,1,0.0
2000-12-04 01:34:00,0,0,1,10000000,1,0.0
2000-12-04 01:43:00,0,0,9,10000000,0,1.0
2000-12-04 02:07:00,0,1,12,10000000,0,0.08333333333333333
2000-12-04 02:17:00,0,0,5,126573,0,0.5
2000-12-04 02:44:00,0,0,2,10000000,0,0.0
2000-12-04 02:47:00,0,0,1,10000000,1,0.0
2000-12-04 03:13:00,0,0,5,10000000,0,1.0
2000-12-04 03:14:00,0,0,5,10000000,0,1.0
2000-12-04 04:20:00,0,0,1,10000000,0,0.0
2000-12-04 05:11:00,0,1,92,10000000,0,0.0
2000-12-04 05:21:00,0,0,2,10000000,0,1.0
2000-12-04 05:45:00,0,0,2,10000000,0,0.0
2000-12-04 06:21:00,0,0,10,10000000,1,0.6363636363636364
2000-12-04 06:38:00,0,0,11,10000000,0,0.0
2000-12-04 07:43:00,0,0,1,42284,9,0.009708737864077669
2000-12-04 08:13:00,0,0,1,142739,0,0.0
2000-12-04 08:19:00,0,0,1,142739,0,0.0
2000-12-04 08:24:00,0,0,1,142739,0,0.14285714285714285
2000-12-04 08:28:00,0,0,1,42284,9,1.0
2000-12-04 08:46:00,0,0,1,142739,0,0.2
2000-12-04 10:04:00,0,0,1,10000000,0,0.0
2000-12-04 10:26:00,0,0,1,10000000,0,0.5
2000-12-04 10:33:00,0,0,13,10000000,0,0.07692307692307693
2000-12-04 12:09:00,0,0,1,10000000,9,0.0
2000-12-04 13:48:00,0,0,1,218016,3,1.0
2000-12-04 14:27:17,1,0,500,10000000,0,0.20048019207683074
2000-12-04 15:44:00,0,0,1,311002,0,0.0
2000-12-04 22:24:00,0,0,1,10000000,12,1.0
2000-12-04 23:30:00,0,0,4,10000000,1,0.0
2000-12-04 23:30:00,0,0,6,10000000,0,0.0
2000-12-04 23:46:00,0,0,6,10000000,1,0.0
2000-12-05 00:27:00,0,0,1,10000000,2,0.3333333333333333
2000-12-05 00:36:00,0,0,1,10000000,1,1.0
2000-12-05 00:39:00,0,0,1,10000000,5,1.0
2000-12-05 00:46:00,0,0,3,10000000,2,1.0
2000-12-05 00:54:00,0,0,13,184099,1,1.0
2000-12-05 01:03:00,0,0,1,10000000,1,0.5
2000-12-05 01:55:00,0,0,9,4763,16,0.46153846153846156
2000-12-05 02:14:00,0,0,1,10000000,0,0.0
2000-12-05 02:49:00,0,0,8,10000000,2,0.26666666666666666
2000-12-05 03:12:00,0,0,1,10000000,2,1.0
2000-12-05 03:13:00,0,0,82,10000000,9,0.8636363636363636
2000-12-05 03:14:00,0,0,1,10000000,2,1.0
2000-12-05 03:18:00,0,0,2,10000000,0,0.0
2000-12-05 03:26:00,0,0,1,10000000,0,0.0
2000-12-05 03:51:00,0,0,9,1316,0,1.0
2000-12-05 04:35:00,0,0,1,10000000,0,0.0
2000-12-05 05:55:00,0,0,1,10000000,1,1.0
2000-12-05 05:55:00,0,0,1,10000000,0,0.0
2000-12-05 06:15:00,0,0,1,10000000,0,0.5
2000-12-05 06:34:00,0,0,3,585512,1,0.23076923076923078
2000-12-05 06:35:00,0,0,2,218016,4,0.5
2000-12-05 06:38:00,0,0,11,218016,4,0.0
2000-12-05 06:55:00,0,0,1,10000000,3,0.0
2000-12-05 06:56:00,0,0,2,10000000,0,0.0
2000-12-05 06:57:00,0,0,1,10000000,3,0.0
2000-12-05 09:11:00,0,0,1,10000000,4,0.07142857142857142
2000-12-05 09:15:00,0,0,3,10000000,0,0.0
2000-12-05 09:17:00,0,0,1,311002,1,1.0
2000-12-05 09:40:53,1,0,1,10000000,0,1.0
2000-12-05 10:03:00,0,0,3,10000000,0,0.0
2000-12-05 11:07:00,0,0,4,10000000,6,0.8
2000-12-05 15:56:00,0,0,1,10000000,2,0.125
2000-12-05 22:20:00,0,0,1,10000000,13,1.0
2000-12-06 00:22:00,0,0,2,10000000,0,0.0
2000-12-06 00:33:00,0,0,5,10000000,1,1.0
2000-12-06 00:34:00,0,0,1,10000000,0,0.0
2000-12-06 00:45:00,0,0,1,10000000,4,1.0
2000-12-06 01:25:00,0,0,1,10000000,0,0.0
2000-12-06 02:04:00,0,0,5,10000000,0,0.0
2000-12-06 02:20:00,0,0,2,10000000,0,0.0
2000-12-06 02:42:00,0,0,1,52004,0,0.0
2000-12-06 02:57:00,0,0,1,10000000,0,0.0
2000-12-06 03:29:00,0,0,1,168228,0,0.0
2000-12-06 03:47:00,0,0,1,10000000,8,1.0
2000-12-06 04:01:00,0,0,9,43526,1,1.0
2000-12-06 05:06:00,0,0,42,10000000,4,0.9767441860465116
2000-12-06 05:20:00,0,0,1,348674,0,0.0
2000-12-06 06:10:00,0,0,1,145,4,0.0
2000-12-06 06:35:00,0,0,2,10000000,0,0.0
2000-12-06 07:26:00,0,0,1,103880,0,1.0
2000-12-06 07:49:00,0,0,1,50485,0,0.0
2000-12-06 08:10:00,0,0,2,10000000,2,0.5
2000-12-06 08:20:00,0,0,2,10000000,6,0.0
2000-12-06 08:34:00,0,0,1,10000000,2,0.0
2000-12-06 08:39:00,0,0,1,145,4,0.0
2000-12-06 08:52:00,0,0,1,10000000,11,0.0
2000-12-06 09:25:13,1,1,2,10000000,0,0.5
2000-12-06 10:09:00,0,0,1,10000000,6,0.0
2000-12-06 11:25:00,0,0,1,10000000,4,0.0
2000-12-06 23:39:00,0,0,4,10000000,0,0.2857142857142857
2000-12-07 00:05:00,0,0,1,10000000,1,0.0
2000-12-07 01:20:00,0,0,8,10000000,11,0.0
2000-12-07 01:41:00,0,0,9,875425,1,1.0
2000-12-07 01:58:00,0,0,1,10000000,0,0.0
2000-12-07 02:40:00,0,0,1,10000000,0,1.0
2000-12-07 03:00:00,0,0,2,10000000,5,0.5
2000-12-07 03:18:00,0,0,1,68116,2,0.0
2000-12-07 03:33:00,0,0,1,10000000,10,0.0
2000-12-07 03:55:00,0,0,27,10000000,0,0.0
2000-12-07 06:02:00,0,0,1,9542,0,0.25
2000-12-07 06:58:00,0,0,4,10000000,11,0.0
2000-12-07 07:25:00,0,0,1,10000000,0,0.0
2000-12-07 07:29:00,0,0,2,10000000,6,0.5
2000-12-07 07:36:00,0,0,13,10000000,14,0.375
2000-12-07 07:40:00,0,1,1,10000000,0,0.0
2000-12-07 08:17:00,0,0,1,10000000,1,0.0
2000-12-07 08:26:00,0,0,1,10000000,0,1.0
2000-12-07 08:40:00,0,0,1,10000000,0,1.0
2000-12-07 09:28:00,0,0,13,10000000,2,1.0
2000-12-07 13:57:00,0,0,1,10000000,1,0.0
2000-12-07 15:24:00,0,0,4,10000000,7,1.0
2000-12-07 17:04:15,1,0,500,10000000,0,0.20192307692307693
2000-12-07 22:03:00,0,0,1,352595,0,1.0
2000-12-08 00:06:00,0,0,2,10000000,0,0.0
2000-12-08 01:12:00,0,0,4,10000000,0,0.0
2000-12-08 01:29:00,0,0,1,185042,0,1.0
2000-12-08 01:51:00,0,0,1,772085,1,0.0
2000-12-08 02:01:00,0,0,1,10000000,7,0.0
2000-12-08 02:55:00,0,0,1,10000000,3,0.0
2000-12-08 03:16:00,0,0,24,10000000,0,0.0
2000-12-08 03:20:00,0,0,9,96175,0,1.0
2000-12-08 03:25:00,0,0,17,10000000,0,0.8235294117647058
2000-12-08 04:18:00,0,0,104,10000000,0,0.9809523809523809
2000-12-08 07:01:00,0,1,29,10000000,0,0.6896551724137931
2000-12-08 07:20:00,0,0,2,10000000,0,0.0
2000-12-08 08:55:00,0,0,1,10000000,10,1.0
2000-12-08 09:28:00,0,1,1,10000000,0,1.0
2000-12-08 09:31:00,0,0,1,356433,0,0.0
2000-12-08 11:15:00,0,0,1,10000000,11,1.0
2000-12-08 11:28:00,0,0,1,10000000,1,1.0
2000-12-08 11:30:00,0,0,2,10000000,3,0.5
2000-12-08 12:05:31,1,1,300,10000000,0,0.14613180515759314
2000-12-09 05:56:00,0,0,1,10000000,0,0.0
2000-12-09 06:07:00,0,0,1,10000000,1,0.0
2000-12-09 16:46:40,1,0,300,10000000,0,0.16448326055312956
2000-12-10 14:45:41,1,0,500,10000000,0,0.21802679658952498
2000-12-10 22:07:00,0,0,1,10000000,0,0.0
2000-12-10 23:09:00,0,0,9,10000000,5,0.5714285714285714
2000-12-10 23:16:00,0,0,1,10000000,13,1.0
2000-12-10 23:19:00,0,0,1,10000000,13,1.0
2000-12-10 23:22:00,0,0,1,10000000,13,1.0
2000-12-11 00:34:00,0,0,14,10000000,12,0.0
2000-12-11 01:47:00,0,0,1,42284,8,1.0
2000-12-11 02:05:00,0,0,1,10000000,8,0.0
2000-12-11 02:05:00,0,0,1,10000000,0,1.0
2000-12-11 02:12:00,0,0,9,21106,4,1.0
2000-12-11 02:17:00,0,0,1,10000000,0,0.0
2000-12-11 02:20:00,0,0,1,450391,2,1.0
2000-12-11 02:26:00,0,0,1,10000000,0,0.0
2000-12-11 02:52:00,0,0,1,148238,0,0.0
2000-12-11 03:13:00,0,0,1,42284,8,0.0
2000-12-11 04:32:00,0,0,10,10000000,8,1.0
2000-12-11 04:34:00,0,0,71,10000000,8,0.9861111111111112
2000-12-11 04:42:00,0,0,1,714193,1,0.058823529411764705
2000-12-11 04:42:00,0,0,1,10000000,12,0.08333333333333333
2000-12-11 04:44:00,0,0,2,503757,0,0.0
2000-12-11 05:53:00,0,0,1,10000000,4,0.0
2000-12-11 06:30:00,0,0,1,10000000,4,0.0
2000-12-11 06:33:00,0,0,4,10000000,0,0.0
2000-12-11 07:00:00,0,0,6,10000000,1,1.0
2000-12-11 07:07:00,0,0,1,42284,8,1.0
2000-12-11 07:20:00,0,0,1,10000000,4,0.0
2000-12-11 07:36:00,0,0,1,10000000,4,0.0
2000-12-11 08:04:00,0,0,1,103467,0,1.0
2000-12-11 08:59:00,0,0,1,10000000,0,0.0
2000-12-12 00:06:00,0,0,1,10000000,13,0.0
2000-12-12 00:10:00,0,0,1,10000000,0,0.0
2000-12-12 00:22:00,0,0,22,10000000,0,0.8695652173913043
2000-12-12 00:28:00,0,0,8,10000000,13,0.125
2000-12-12 01:03:00,0,0,1,10000000,13,0.0
2000-12-12 01:30:00,0,0,1,10000000,13,1.0
2000-12-12 01:35:00,0,0,1,10000000,13,0.0
2000-12-12 01:38:00,0,0,7,10000000,2,0.0
2000-12-12 01:43:00,0,0,2,10000000,0,0.0
2000-12-12 01:48:00,0,0,3,734670,0,0.3333333333333333
2000-12-12 01:54:00,0,0,20,10000000,0,0.0
2000-12-12 01:56:00,0,0,10,10000000,1,0.9
2000-12-12 02:01:00,0,0,6,10000000,0,0.0
2000-12-12 02:55:00,0,0,2,10000000,9,1.0
2000-12-12 03:23:00,0,0,3,10000000,5,0.6
2000-12-12 03:51:00,0,0,10,10000000,10,0.3333333333333333
2000-12-12 03:53:00,0,0,4,10000000,6,0.4444444444444444
2000-12-12 04:17:00,0,0,1,10000000,0,0.0
2000-12-12 04:53:00,0,0,5,10000000,0,0.1
2000-12-12 05:11:00,0,0,1,10000000,13,0.0
2000-12-12 05:17:00,0,0,1,10000000,13,0.0
2000-12-12 05:17:00,0,0,56,838079,0,0.375
2000-12-12 05:21:00,0,0,1,9740,1,0.0
2000-12-12 05:22:00,0,0,1,9740,1,0.0
2000-12-12 05:36:00,0,0,1,10000000,0,0.0
2000-12-12 05:57:00,0,0,1,10000000,2,0.0
2000-12-12 06:19:00,0,0,2,10000000,9,1.0
2000-12-12 06:27:00,0,0,1,10000000,9,1.0
2000-12-12 06:31:00,0,0,3,10000000,9,0.25
2000-12-12 06:34:00,0,0,1,10000000,9,0.0
2000-12-12 06:50:00,0,0,1,10000000,0,0.0
2000-12-12 07:22:00,0,0,4,9740,1,0.0
2000-12-12 08:12:00,0,0,1,10000000,0,0.5
2000-12-12 08:27:00,0,0,1,10000000,4,1.0
2000-12-12 08:27:00,0,0,1,10000000,4,1.0
2000-12-12 08:44:00,0,0,57,50151,0,0.3684210526315789
2000-12-12 11:22:00,0,0,2,10000000,0,0.0033222591362126247
2000-12-12 12:11:00,0,0,2,10000000,0,0.0
2000-12-12 23:04:00,0,0,5,10000000,0,0.1
2000-12-12 23:38:00,0,0,2,10000000,0,0.0
2000-12-13 00:49:00,0,0,1,119234,0,0.0
2000-12-13 00:53:00,0,0,2,10000000,0,1.0
2000-12-13 01:03:00,0,0,26,10000000,9,0.0
2000-12-13 01:57:00,0,0,1,10000000,9,1.0
2000-12-13 02:45:00,0,1,1,10000000,0,0.0
2000-12-13 03:03:00,0,0,22,985795,1,0.9545454545454546
2000-12-13 03:04:00,0,0,10,2748,2,1.0
2000-12-13 03:35:00,0,0,4,10000000,0,0.0
2000-12-13 04:09:00,0,0,20,42284,9,1.0
2000-12-13 04:14:00,0,0,2,192804,0,0.11764705882352941
2000-12-13 04:36:00,0,0,1,10000000,1,0.0
2000-12-13 05:02:00,0,0,65,10000000,0,0.9696969696969697
2000-12-13 05:03:00,0,0,22,10000000,0,0.0
2000-12-13 05:06:00,0,0,41,10000000,4,0.9761904761904762
2000-12-13 05:08:00,0,0,1,10000000,0,0.0
2000-12-13 05:36:00,0,0,13,348674,1,1.0
2000-12-13 05:37:00,0,0,2,10000000,10,0.5
2000-12-13 05:59:00,0,0,4,10000000,7,1.0
2000-12-13 06:06:00,0,0,5,10000000,1,1.0
2000-12-13 06:09:00,0,0,1,92197,0,0.0
2000-12-13 06:24:00,0,0,4,32454,0,0.0
2000-12-13 06:34:00,0,0,1,10000000,2,0.0
2000-12-13 06:35:00,0,0,1,10000000,1,1.0
2000-12-13 06:35:00,0,0,5,10000000,1,1.0
2000-12-13 06:51:00,0,0,14,10000000,13,0.5333333333333333
2000-12-13 07:18:00,0,0,63,376610,0,0.7837837837837838
2000-12-13 07:28:00,0,0,1,42284,9,1.0
2000-12-13 07:34:00,0,0,9,386102,1,0.5
2000-12-13 07:42:00,0,0,1,10000000,0,0.0
2000-12-13 08:04:00,0,0,5,10000000,1,1.0
2000-12-13 08:34:00,0,0,5,10000000,1,1.0
2000-12-13 09:05:00,0,0,13,607460,1,1.0
2000-12-13 09:17:00,0,0,7,42284,9,0.0
2000-12-13 09:32:00,0,0,2,10000000,3,0.0
2000-12-13 10:06:00,0,0,1,10000000,0,0.0
2000-12-13 12:54:00,0,0,8,10000000,1,0.0
2000-12-13 23:15:00,0,0,1,10000000,1,0.0
2000-12-13 23:18:00,0,0,1,10000000,0,0.0
2000-12-14 00:16:00,0,0,87,10000000,9,1.0
2000-12-14 00:39:00,0,0,9,10000000,0,0.1
2000-12-14 01:14:00,0,0,6,10000000,0,0.14285714285714285
2000-12-14 01:45:00,0,0,1,10000000,1,0.0
2000-12-14 01:53:00,0,0,1,10000000,5,1.0
2000-12-14 02:02:00,0,0,10,10000000,9,1.0
2000-12-14 02:09:00,0,0,1,25436,0,1.0
2000-12-14 02:10:00,0,0,1,10000000,1,0.0
2000-12-14 02:14:00,0,0,1,42284,10,1.0
2000-12-14 02:26:00,0,0,10,110413,0,1.0
2000-12-14 02:26:00,0,0,1,10000000,0,1.0
2000-12-14 02:37:00,0,0,20,10000000,1,1.0
2000-12-14 02:37:00,0,0,1,10000000,0,1.0
2000-12-14 02:50:00,0,0,1,10000000,1,0.0
2000-12-14 03:05:00,0,0,15,10000000,1,0.56
2000-12-14 03:13:00,0,0,1,10000000,1,1.0
2000-12-14 03:18:00,0,0,1,10000000,1,0.0
2000-12-14 03:29:00,0,0,1,10000000,0,0.0
2000-12-14 03:30:00,0,0,1,10000000,5,1.0
2000-12-14 06:35:00,0,0,1,407528,0,0.0
2000-12-14 07:34:00,0,0,1,10000000,2,0.0
2000-12-14 08:05:00,0,0,1,10000000,5,0.0
2000-12-14 08:30:00,0,0,15,10000000,0,0.0
2000-12-14 08:56:00,0,0,1,10000000,2,0.0
2000-12-14 09:40:00,0,0,7,10000000,11,0.125
2000-12-14 10:58:00,0,0,1,10000000,2,0.0
2000-12-14 10:59:00,0,0,1,10000000,1,1.0
2000-12-14 10:59:00,0,0,1,10000000,0,0.0
2000-12-14 10:59:00,0,0,1,10000000,0,1.0
2000-12-14 22:50:00,0,0,1,10000000,0,0.25
2000-12-14 23:51:00,0,0,1,10000000,0,0.0
2000-12-15 01:19:00,0,0,5,10000000,1,0.0
2000-12-15 02:04:00,0,0,4,10000000,1,0.0
2000-12-15 04:00:00,0,0,1,10000000,12,0.0
2000-12-15 04:32:00,0,0,10,10000000,0,1.0
2000-12-15 04:45:00,0,0,1,10000000,1,1.0
2000-12-15 04:51:00,0,0,76,10000000,0,0.0
2000-12-15 05:16:00,0,0,1,10000000,0,0.0
2000-12-15 05:17:00,0,0,1,10000000,2,1.0
2000-12-15 05:24:00,0,0,1,625972,0,0.0
2000-12-15 06:01:00,0,0,1,10000000,1,0.0
2000-12-15 06:24:00,0,0,1,10000000,1,0.0
2000-12-15 06:47:00,0,0,32,10000000,14,0.0
2000-12-15 07:35:00,0,0,8,10000000,5,0.5454545454545454
2000-12-15 08:50:00,0,0,1,10000000,14,1.0
2000-12-15 08:52:00,0,0,1,10000000,3,1.0
2000-12-15 09:02:00,0,0,1,10000000,3,1.0
2000-12-15 09:20:00,0,0,1,503049,0,1.0
2000-12-15 10:44:00,0,0,1,10000000,1,1.0
2000-12-15 12:02:00,0,0,1,100230,0,0.0
2000-12-17 06:39:00,0,0,5,10000000,0,0.2
2000-12-17 07:27:00,0,0,1,10000000,8,0.0
2000-12-17 10:38:00,0,0,2,10000000,1,0.0033222591362126247
2000-12-17 23:58:00,0,0,1,10000000,8,1.0
2000-12-17 23:58:00,0,0,1,10000000,8,1.0
2000-12-18 00:17:00,0,0,1,10000000,0,1.0
2000-12-18 00:27:00,0,0,1,10000000,0,0.0
2000-12-18 00:35:00,0,0,1,10000000,0,0.0
2000-12-18 00:54:00,0,0,7,10000000,1,0.0
2000-12-18 01:55:00,0,0,1,10000000,1,0.0
2000-12-18 01:58:00,0,0,1,10000000,0,0.0
2000-12-18 03:04:00,0,0,82,10000000,1,0.8780487804878049
2000-12-18 03:08:00,0,0,2,442794,0,0.0
2000-12-18 06:36:00,0,0,2,10000000,0,0.0
2000-12-18 09:39:00,0,0,2,10000000,0,0.0
2000-12-18 10:37:00,0,1,1,10000000,2,0.0
2000-12-18 12:22:00,0,0,1,10000000,5,0.0
2000-12-18 16:25:00,0,0,1,10000000,1,0.0
2000-12-18 22:54:00,0,0,1,10000000,0,1.0
2000-12-18 23:28:00,0,0,1,10000000,0,0.0
2000-12-18 23:57:00,0,0,15,10000000,0,0.0
2000-12-19 00:21:00,0,0,14,881256,0,0.07142857142857142
2000-12-19 01:00:00,0,0,1,10000000,0,0.0
2000-12-19 02:46:00,0,0,1,10000000,0,0.0
2000-12-19 05:58:00,0,0,1,10000000,0,0.0
2000-12-19 06:19:00,0,0,2,10000000,8,1.0
2000-12-19 06:20:00,0,0,3,10000000,8,1.0
2000-12-19 06:48:00,0,0,1,10000000,4,1.0
2000-12-19 07:06:00,0,0,1,81688,0,1.0
2000-12-19 07:54:00,0,0,1,10000000,0,1.0
2000-12-19 08:26:00,0,0,35,10000000,2,0.41025641025641024
2000-12-19 11:09:00,0,0,12,10000000,2,0.0
2000-12-19 12:31:00,0,0,1,10000000,4,1.0
2000-12-20 00:21:00,0,0,1,10000000,1,0.5
2000-12-20 00:31:00,0,0,1,10000000,1,1.0
2000-12-20 02:27:00,0,0,1,10000000,0,0.0
2000-12-20 05:05:00,0,0,41,10000000,4,1.0
2000-12-20 05:43:00,0,0,1,10000000,4,0.0
2000-12-20 05:45:00,0,0,70,10000000,1,0.0
2000-12-20 06:27:00,0,0,1,10000000,9,0.0
2000-12-20 07:01:00,0,0,1,10000000,2,0.0
2000-12-20 07:39:00,0,0,1,10000000,9,0.0
2000-12-20 08:12:00,0,0,1,10000000,0,1.0
2000-12-20 08:40:00,0,0,2,555744,0,0.0
2000-12-20 09:13:00,0,0,20,344271,0,0.5
2000-12-20 18:02:00,0,0,1,10000000,2,1.0
2000-12-21 00:09:00,0,0,1,10000000,3,0.0
2000-12-21 01:56:00,0,0,1,54622,0,1.0
2000-12-21 02:01:00,0,1,1,10000000,1,0.0
2000-12-21 03:06:00,0,0,1,10000000,0,0.0
2000-12-21 03:09:00,0,1,1,46046,0,1.0
2000-12-21 03:16:00,0,0,2,145,3,0.1
2000-12-21 05:12:00,0,0,1,10000000,0,0.0
2000-12-21 05:24:00,0,0,37,10000000,14,0.0
2000-12-21 06:11:00,0,0,56,10000000,0,0.0
2000-12-21 06:36:00,0,0,7,55473,0,0.0
2000-12-21 10:05:00,0,0,1,10000000,0,0.0
2000-12-21 10:05:00,0,0,1,10000000,0,0.0
2000-12-21 23:46:00,0,0,1,188584,0,1.0
2000-12-22 00:25:00,0,0,1,10000000,9,0.0
2000-12-22 01:39:00,0,1,4,10000000,2,0.2
2000-12-22 02:36:00,0,1,1,10000000,2,1.0
2000-12-22 03:58:00,0,0,7,10000000,0,0.14285714285714285
2000-12-22 04:00:00,0,0,6,10000000,14,0.4444444444444444
2000-12-22 04:00:00,0,0,1,148238,1,0.0
2000-12-22 04:45:00,0,0,6,10000000,0,0.0
2000-12-22 06:12:00,0,1,1,10000000,2,1.0
2000-12-22 09:37:00,0,0,1,10000000,0,0.0
2000-12-22 09:44:00,0,0,1,10000000,4,1.0
2000-12-22 10:10:00,0,0,1,10000000,0,0.0
2000-12-26 01:53:00,0,0,1,10000000,14,0.0
2000-12-26 07:03:00,0,0,1,42284,9,1.0
2000-12-26 07:04:00,0,0,10,10000000,3,0.0
2000-12-27 00:09:00,0,0,2,10000000,3,0.5
2000-12-27 00:10:00,0,0,1,10000000,3,1.0
2000-12-27 00:28:00,0,0,1,10000000,4,0.0
2000-12-27 01:17:00,0,0,1,46046,1,0.0
2000-12-27 01:40:00,0,0,1,150871,0,0.125
2000-12-27 01:52:00,0,0,2,10000000,0,0.0
2000-12-27 01:58:00,0,0,1,54220,0,0.0
2000-12-27 02:22:00,0,0,1,10000000,4,0.0
2000-12-27 02:48:00,0,0,1,10000000,3,1.0
2000-12-27 03:39:00,0,0,1,42284,10,0.0
2000-12-27 05:07:00,0,0,1,10000000,5,0.024390243902439025
2000-12-27 06:43:00,0,0,1,586055,1,0.0
2000-12-27 06:50:00,0,0,1,10000000,3,0.0
2000-12-27 06:52:00,0,0,1,10000000,3,0.0
2000-12-27 07:13:00,0,0,1,10000000,3,0.0
2000-12-27 07:43:00,0,0,1,10000000,3,0.0
2000-12-27 09:57:00,0,0,4,10000000,3,0.6
2000-12-27 23:36:00,0,0,4,10000000,0,0.0
2000-12-28 07:29:00,0,0,1,10000000,0,0.0
2000-12-28 07:37:00,0,0,1,10000000,0,0.0
2000-12-28 07:39:00,0,0,1,10000000,0,0.0
2000-12-29 05:59:00,0,0,1,10000000,13,0.0
2000-12-30 09:14:00,0,0,1,10558,0,0.1111111111111111
2001-01-01 05:11:00,0,0,4,344271,1,0.0
